TIMESTAMP,POWER
20121115 9:00,0.1156141045
20121115 10:00,0.269733295
20121115 11:00,0.232773804
20121115 12:00,0.2680349376
20121115 13:00,0.1900093455
20121115 14:00,0.4269975917
20121115 15:00,0.4277703893
20121115 16:00,0.6884637504
20121115 17:00,0.7274361094
20121115 18:00,0.6937385428
20121115 19:00,0.7812443837
20121115 20:00,0.8234876532
20121115 21:00,0.8128122641
20121115 22:00,0.7775601165
20121115 23:00,0.6563297509
20121116 0:00,0.6674634269
20121116 1:00,0.6166115524
20121116 2:00,0.3624869703
20121116 3:00,0.327432515
20121116 4:00,0.336014162
20121116 5:00,0.2451026203
20121116 6:00,0.2679720355
20121116 7:00,0.3438499694
20121116 8:00,0.4382031559
20121116 9:00,0.418523777
20121116 10:00,0.41192804
20121116 11:00,0.6010657417
20121116 12:00,0.408405521
20121116 13:00,0.5397721146
20121116 14:00,0.4355253226
20121116 15:00,0.4558427087
20121116 16:00,0.3171255526
20121116 17:00,0.2943010675
20121116 18:00,0.4168433917
20121116 19:00,0.3709967291
20121116 20:00,0.2910391431
20121116 21:00,0.308211423
20121116 22:00,0.3169997484
20121116 23:00,0.2638474534
20121117 0:00,0.0863286726
20121117 1:00,0
20121117 2:00,0
20121117 3:00,0.0041335682
20121117 4:00,0.00710794
20121117 5:00,0.0553448834
20121117 6:00,0.1609845081
20121117 7:00,0.2649707056
20121117 8:00,0.3720031631
20121117 9:00,0.2526149312
20121117 10:00,0.7028773229
20121117 11:00,0.5724902052
20121117 12:00,0.4997034614
20121117 13:00,0.2242370871
20121117 14:00,0.2459023759
20121117 15:00,0.0974533626
20121117 16:00,0.1073200101
20121117 17:00,0.1512616369
20121117 18:00,0.0530534488
20121117 19:00,0.0590111786
20121117 20:00,0.2664713705
20121117 21:00,0.3840264548
20121117 22:00,0.3256802415
20121117 23:00,0.1571564645
20121118 0:00,0.0183404622
20121118 1:00,0
20121118 2:00,0
20121118 3:00,0
20121118 4:00,0.0023543367
20121118 5:00,0.0077639193
20121118 6:00,0.0447773265
20121118 7:00,0.0867600014
20121118 8:00,0.1156051184
20121118 9:00,0.1869630854
20121118 10:00,0.1638330757
20121118 11:00,0.206462744
20121118 12:00,0.3989342583
20121118 13:00,0.4600481651
20121118 14:00,0.3580658495
20121118 15:00,0.2750620035
20121118 16:00,0.2799593832
20121118 17:00,0.3630620754
20121118 18:00,0.4348963014
20121118 19:00,0.476196039
20121118 20:00,0.5365371482
20121118 21:00,0.6275924661
20121118 22:00,0.5213867223
20121118 23:00,0.4591046332
20121119 0:00,0.395258977
20121119 1:00,0.2676215808
20121119 2:00,0.1174652241
20121119 3:00,0.0454962079
20121119 4:00,0.0248373531
20121119 5:00,0.0126792711
20121119 6:00,0
20121119 7:00,0
20121119 8:00,0
20121119 9:00,0
20121119 10:00,0.0841900004
20121119 11:00,0.4199795119
20121119 12:00,0.6731875202
20121119 13:00,0.9034092951
20121119 14:00,0.9550609252
20121119 15:00,0.922576471
20121119 16:00,0.9184518889
20121119 17:00,0.9502713777
20121119 18:00,0.9728981704
20121119 19:00,0.9440889975
20121119 20:00,0.9396499047
20121119 21:00,0.9460479494
20121119 22:00,0.9457244528
20121119 23:00,0.8709068689
20121120 0:00,0.7868336868
20121120 1:00,0.6334423637
20121120 2:00,0.5615991517
20121120 3:00,0.5712860789
20121120 4:00,0.4882552748
20121120 5:00,0.4411595557
20121120 6:00,0.2953614176
20121120 7:00,0.5854031128
20121120 8:00,0.8376496172
20121120 9:00,0.6036537148
20121120 10:00,0.4361633299
20121120 11:00,0.4174095108
20121120 12:00,0.4683422594
20121120 13:00,0.5081682901
20121120 14:00,0.6065472125
20121120 15:00,0.6120825995
20121120 16:00,0.6818140973
20121120 17:00,0.5472574674
20121120 18:00,0.3503199022
20121120 19:00,0.4333507063
20121120 20:00,0.3922666331
20121120 21:00,0.4890819884
20121120 22:00,0.4152438805
20121120 23:00,0.3501401819
20121121 0:00,0.4533715539
20121121 1:00,0.6911954998
20121121 2:00,0.6621347184
20121121 3:00,0.6083623881
20121121 4:00,0.4642356493
20121121 5:00,0.4477013767
20121121 6:00,0.4405754646
20121121 7:00,0.4731228209
20121121 8:00,0.4935929693
20121121 9:00,0.4491121814
20121121 10:00,0.3217263937
20121121 11:00,0.4077495417
20121121 12:00,0.5423960318
20121121 13:00,0.5243431221
20121121 14:00,0.4177599655
20121121 15:00,0.2388213939
20121121 16:00,0.1853725603
20121121 17:00,0.1974767262
20121121 18:00,0.2208224003
20121121 19:00,0.2346608677
20121121 20:00,0.4004888394
20121121 21:00,0.3301103483
20121121 22:00,0.2477624816
20121121 23:00,0.2093472557
20121122 0:00,0.2249379965
20121122 1:00,0.0447773265
20121122 2:00,0.0105226268
20121122 3:00,0
20121122 4:00,0
20121122 5:00,0
20121122 6:00,0
20121122 7:00,0
20121122 8:00,0.0742245067
20121122 9:00,0.2912907516
20121122 10:00,0.4983106287
20121122 11:00,0.3794076417
20121122 12:00,0.4481776356
20121122 13:00,0.497960174
20121122 14:00,0.4152169225
20121122 15:00,0.4246971712
20121122 16:00,0.4963516768
20121122 17:00,0.4294417886
20121122 18:00,0.4441159556
20121122 19:00,0.5146112649
20121122 20:00,0.4774540814
20121122 21:00,0.5039268898
20121122 22:00,0.5374177779
20121122 23:00,0.5554976457
20121123 0:00,0.5014916789
20121123 1:00,0.439290464
20121123 2:00,0.0899230797
20121123 3:00,0.0502587973
20121123 4:00,0.0191312318
20121123 5:00,0.0054814708
20121123 6:00,0.0068383595
20121123 7:00,0.0156356709
20121123 8:00,0.0928974516
20121123 9:00,0.0796430754
20121123 10:00,0.0027407354
20121123 11:00,0
20121123 12:00,0
20121123 13:00,0
20121123 14:00,0.0260414795
20121123 15:00,0.4339707415
20121123 16:00,0.4419503253
20121123 17:00,0.2484004888
20121123 18:00,0.4120358722
20121123 19:00,0.5406078142
20121123 20:00,0.4393174221
20121123 21:00,0.2655727688
20121123 22:00,0.0440854031
20121123 23:00,0.2487689156
20121124 0:00,0.3754268358
20121124 1:00,0.4090704863
20121124 2:00,0.438769275
20121124 3:00,0.5844236368
20121124 4:00,0.6262176054
20121124 5:00,0.5919179756
20121124 6:00,0.5313072859
20121124 7:00,0.4842115668
20121124 8:00,0.5950540958
20121124 9:00,0.544552676
20121124 10:00,0.5264728083
20121124 11:00,0.3337586715
20121124 12:00,0.2964577118
20121124 13:00,0.0957460192
20121124 14:00,0.1030426656
20121124 15:00,0.0230491355
20121124 16:00,0.0269131232
20121124 17:00,0.0285306064
20121124 18:00,0.0119693757
20121124 19:00,0.0440854031
20121124 20:00,0.0059217857
20121124 21:00,0.174616297
20121124 22:00,0.0498005104
20121124 23:00,0
20121125 0:00,0
20121125 1:00,0.0013209446
20121125 2:00,0.0818985658
20121125 3:00,0.0780705223
20121125 4:00,0.1516120916
20121125 5:00,0.136659358
20121125 6:00,0.0887728694
20121125 7:00,0.0416681643
20121125 8:00,0.0544372956
20121125 9:00,0.1505157974
20121125 10:00,0.0373189317
20121125 11:00,0.1239081988
20121125 12:00,0.4760612487
20121125 13:00,0.3336867834
20121125 14:00,0.1923816541
20121125 15:00,0.2773803961
20121125 16:00,0.343140074
20121125 17:00,0.678156788
20121125 18:00,0.7721774918
20121125 19:00,0.714586104
20121125 20:00,0.572382373
20121125 21:00,0.5958538514
20121125 22:00,0.6507134898
20121125 23:00,0.7244257935
20121126 0:00,0.8141601668
20121126 1:00,0.819309155
20121126 2:00,0.8027299522
20121126 3:00,0.5490007548
20121126 4:00,0.3603222386
20121126 5:00,0.1491229647
20121126 6:00,0.0224380863
20121126 7:00,0.0072607023
20121126 8:00,0
20121126 9:00,0.0422702275
20121126 10:00,0.0857266094
20121126 11:00,0.1215628482
20121126 12:00,0.1813198663
20121126 13:00,0.247492901
20121126 14:00,0.2271755149
20121126 15:00,0.1660705942
20121126 16:00,0.1000053916
20121126 17:00,0.0908216815
20121126 18:00,0.0195086445
20121126 19:00,0
20121126 20:00,0
20121126 21:00,0
20121126 22:00,0
20121126 23:00,0
20121127 0:00,0.007611157
20121127 1:00,0.0333291399
20121127 2:00,0.0487761044
20121127 3:00,0.0139822436
20121127 4:00,0
20121127 5:00,0.0296628446
20121127 6:00,0.0605837317
20121127 7:00,0.1551885267
20121127 8:00,0.4686657561
20121127 9:00,0.4204018547
20121127 10:00,0.0777829697
20121127 11:00,0.0268592071
20121127 12:00,0.0416412063
20121127 13:00,0.0045019949
20121127 14:00,0.0147460551
20121127 15:00,0.1402627512
20121127 16:00,0.3686334064
20121127 17:00,0.3601506057
20121127 18:00,0.3096312138
20121127 19:00,0.2501797204
20121127 20:00,0.2388213939
20121127 21:00,0.2239495345
20121127 22:00,0.0223751842
20121127 23:00,0
20121128 0:00,0.0231929118
20121128 1:00,0.0349645951
20121128 2:00,0.0979206355
20121128 3:00,0.1532205888
20121128 4:00,0.1439200604
20121128 5:00,0.0701987707
20121128 6:00,0.0661730348
20121128 7:00,0.0508069444
20121128 8:00,0.0328349089
20121128 9:00,0
20121128 10:00,0.0204701484
20121128 11:00,0.078969124
20121128 12:00,0
20121128 13:00,0
20121128 14:00,0
20121128 15:00,0.0206588548
20121128 16:00,0.1046960929
20121128 17:00,0.2595251788
20121128 18:00,0.4483124259
20121128 19:00,0.4584666259
20121128 20:00,0.5159052514
20121128 21:00,0.5408414507
20121128 22:00,0.5181787139
20121128 23:00,0.4474228101
20121129 0:00,0.7321447827
20121129 1:00,0.5933916825
20121129 2:00,0.7329535243
20121129 3:00,0.908405521
20121129 4:00,0.9162503145
20121129 5:00,0.8587757449
20121129 6:00,0.9252992344
20121129 7:00,0.9107059416
20121129 8:00,0.725216563
20121129 9:00,0.9267729413
20121129 10:00,0.7786294526
20121129 11:00,0.8400488839
20121129 12:00,0.6500305525
20121129 13:00,0.7051058553
20121129 14:00,0.5451816973
20121129 15:00,0.5991607059
20121129 16:00,0.3258689479
20121129 17:00,0.1281495992
20121129 18:00,0.1097013048
20121129 19:00,0.0230042055
20121129 20:00,0.0558840444
20121129 21:00,0.2357661479
20121129 22:00,0
20121129 23:00,0.0066855972
20121130 0:00,0.2353617771
20121130 1:00,0.8287534596
20121130 2:00,0.9333507063
20121130 3:00,0.9367923511
20121130 4:00,0.8812947054
20121130 5:00,0.898296251
20121130 6:00,0.9197728335
20121130 7:00,0.7292153409
20121130 8:00,0.4688634485
20121130 9:00,0.5250799756
20121130 10:00,0.519212106
20121130 11:00,0.5134071385
20121130 12:00,0.5883954567
20121130 13:00,0.229745516
20121130 14:00,0.459535962
20121130 15:00,0.4580712411
20121130 16:00,0.3331566083
20121130 17:00,0.2448599978
20121130 18:00,0.2151971532
20121130 19:00,0.1182380216
20121130 20:00,0.1023687143
20121130 21:00,0.0175407067
20121130 22:00,0.0559559326
20121130 23:00,0.0536914561
20121201 0:00,0.1403526113
20121201 1:00,0.1390676108
20121201 2:00,0.3066208979
20121201 3:00,0.392688976
20121201 4:00,0.4612343194
20121201 5:00,0.5376154703
20121201 6:00,0.39978793
20121201 7:00,0.3411541641
20121201 8:00,0.6294256137
20121201 9:00,0.4385985407
20121201 10:00,0.0736943316
20121201 11:00,0.2074332339
20121201 12:00,0.3493494123
20121201 13:00,0.4396229467
20121201 14:00,0.3443891305
20121201 15:00,0.3764242838
20121201 16:00,0.4172567485
20121201 17:00,0.3771970813
20121201 18:00,0.4480608174
20121201 19:00,0.2401333525
20121201 20:00,0.080460803
20121201 21:00,0.0619316344
20121201 22:00,0.0303008519
20121201 23:00,0.0643668452
20121202 0:00,0.0729035621
20121202 1:00,0.021251932
20121202 2:00,0
20121202 3:00,0.010100284
20121202 4:00,0.0251878078
20121202 5:00,0.0448761727
20121202 6:00,0.1048398692
20121202 7:00,0.0872272744
20121202 8:00,0.0982441321
20121202 9:00,0.2471963625
20121202 10:00,0.3171435247
20121202 11:00,0.1623503828
20121202 12:00,0.0594874375
20121202 13:00,0.0686801337
20121202 14:00,0.1909978074
20121202 15:00,0.1173124618
20121202 16:00,0.0731102405
20121202 17:00,0.075410661
20121202 18:00,0.0066586392
20121202 19:00,0
20121202 20:00,0.0114122426
20121202 21:00,0.0011142662
20121202 22:00,0
20121202 23:00,0.0393677438
20121203 0:00,0.1901261637
20121203 1:00,0.4280489558
20121203 2:00,0.4508195248
20121203 3:00,0.5535207218
20121203 4:00,0.7238596743
20121203 5:00,0.7756011646
20121203 6:00,0.815274433
20121203 7:00,0.8293555228
20121203 8:00,0.8330847202
20121203 9:00,0.8790931311
20121203 10:00,0.7212537292
20121203 11:00,0.696838719
20121203 12:00,0.444825851
20121203 13:00,0.3578411991
20121203 14:00,0.4852180008
20121203 15:00,0.4311311599
20121203 16:00,0.5089770317
20121203 17:00,0.5323406779
20121203 18:00,0.8596563747
20121203 19:00,0.9637593904
20121203 20:00,0.877044319
20121203 21:00,0.7665522447
20121203 22:00,0.767226196
20121203 23:00,0.8487832932
20121204 0:00,0.7377610438
20121204 1:00,0.6892994501
20121204 2:00,0.7276517738
20121204 3:00,0.665495489
20121204 4:00,0.6863879803
20121204 5:00,0.6722619604
20121204 6:00,0.6855702527
20121204 7:00,0.6425811437
20121204 8:00,0.6068078071
20121204 9:00,0.6510729305
20121204 10:00,0.6742029402
20121204 11:00,0.6393371913
20121204 12:00,0.4678120844
20121204 13:00,0.4451134035
20121204 14:00,0.3574188563
20121204 15:00,0.3096042558
20121204 16:00,0.4021961827
20121204 17:00,0.4084414651
20121204 18:00,0.4796556558
20121204 19:00,0.7263847453
20121204 20:00,0.6390406527
20121204 21:00,0.4743359333
20121204 22:00,0.285944071
20121204 23:00,0.3582096258
20121205 0:00,0.2817476007
20121205 1:00,0.3432479063
20121205 2:00,0.4180475181
20121205 3:00,0.3995003774
20121205 4:00,0.4369451134
20121205 5:00,0.3529078753
20121205 6:00,0.3175119514
20121205 7:00,0.286968477
20121205 8:00,0.2228083103
20121205 9:00,0.1764045146
20121205 10:00,0.0862118544
20121205 11:00,0.166483951
20121205 12:00,0.1192264836
20121205 13:00,0.0330236153
20121205 14:00,0.1249505769
20121205 15:00,0.0385050861
20121205 16:00,0.0547428202
20121205 17:00,0.1098900111
20121205 18:00,0.0946676971
20121205 19:00,0.0339491751
20121205 20:00,0.1823263003
20121205 21:00,0.2739387513
20121205 22:00,0.3612918299
20121205 23:00,0.2305183135
20121206 0:00,0.1169620071
20121206 1:00,0.0053556666
20121206 2:00,0.0005661191
20121206 3:00,0.0135419288
20121206 4:00,0
20121206 5:00,0
20121206 6:00,0
20121206 7:00,0
20121206 8:00,0
20121206 9:00,0.0093814025
20121206 10:00,0.1253279896
20121206 11:00,0.034407462
20121206 12:00,0
20121206 13:00,0.0471226771
20121206 14:00,0.0502408253
20121206 15:00,0.0891412961
20121206 16:00,0.3240268143
20121206 17:00,0.3772869415
20121206 18:00,0.4823424751
20121206 19:00,0.6144818662
20121206 20:00,0.4749110384
20121206 21:00,0.4426781927
20121206 22:00,0.4532277776
20121206 23:00,0.4055569534
20121207 0:00,0.3610402214
20121207 1:00,0.3684986162
20121207 2:00,0.4333956364
20121207 3:00,0.4799791524
20121207 4:00,0.2946874663
20121207 5:00,0.1856331548
20121207 6:00,0.1583246468
20121207 7:00,0.2678552173
20121207 8:00,0.1721181841
20121207 9:00,0.0757970598
20121207 10:00,0.1314025377
20121207 11:00,0.7193756515
20121207 12:00,0.6022878401
20121207 13:00,0.6321483771
20121207 14:00,0.7517972036
20121207 15:00,0.7229610726
20121207 16:00,0.8626397326
20121207 17:00,0.8773228856
20121207 18:00,0.8605459904
20121207 19:00,0.8706642464
20121207 20:00,0.9396229467
20121207 21:00,0.8495560907
20121207 22:00,0.8523237842
20121207 23:00,0.7442219906
20121208 0:00,0.8658028108
20121208 1:00,0.7186747421
20121208 2:00,0.8331206642
20121208 3:00,0.8680583013
20121208 4:00,0.9072912548
20121208 5:00,0.9419503253
20121208 6:00,0.9571277093
20121208 7:00,0.9303134323
20121208 8:00,0.9306009849
20121208 9:00,0.8854462456
20121208 10:00,0.9221451422
20121208 11:00,0.9319758456
20121208 12:00,0.9118291938
20121208 13:00,0.6465529636
20121208 14:00,0.5845943712
20121208 15:00,0.6806189569
20121208 16:00,0.8293285648
20121208 17:00,0.8451888861
20121208 18:00,0.8625858165
20121208 19:00,0.9196829733
20121208 20:00,0.8549477014
20121208 21:00,0.837038568
20121208 22:00,0.8088045002
20121208 23:00,0.8332554545
20121209 0:00,0.7017271126
20121209 1:00,0.7243539053
20121209 2:00,0.7250008986
20121209 3:00,0.5690485604
20121209 4:00,0.5390981633
20121209 5:00,0.4561572194
20121209 6:00,0.4394971424
20121209 7:00,0.3506793429
20121209 8:00,0.4032295748
20121209 9:00,0.5043582186
20121209 10:00,0.7451295784
20121209 11:00,0.8402645484
20121209 12:00,0.7046206103
20121209 13:00,0.6709859459
20121209 14:00,0.7513658747
20121209 15:00,0.7987491463
20121209 16:00,0.9089446821
20121209 17:00,0.8877197081
20121209 18:00,0.7983807196
20121209 19:00,0.6643452787
20121209 20:00,0.740915136
20121209 21:00,0.7608910535
20121209 22:00,0.7752507099
20121209 23:00,0.8152384889
20121210 0:00,0.6388249883
20121210 1:00,0.4750368427
20121210 2:00,0.2819273211
20121210 3:00,0.2340408325
20121210 4:00,0.3653265519
20121210 5:00,0.5370403652
20121210 6:00,0.6082635419
20121210 7:00,0.6519086302
20121210 8:00,0.6756766471
20121210 9:00,0.7279572984
20121210 10:00,0.6548919881
20121210 11:00,0.60422882
20121210 12:00,0.7088350527
20121210 13:00,0.6367132741
20121210 14:00,0.7036950505
20121210 15:00,0.8003486575
20121210 16:00,0.9210218899
20121210 17:00,0.9440620395
20121210 18:00,0.943325186
20121210 19:00,0.9290374178
20121210 20:00,0.9103195428
20121210 21:00,0.7853150498
20121210 22:00,0.9305560548
20121210 23:00,0.8779968369
20121211 0:00,0.6371715611
20121211 1:00,0.3904874016
20121211 2:00,0.4737248841
20121211 3:00,0.4541982675
20121211 4:00,0.3379910859
20121211 5:00,0.2542953165
20121211 6:00,0.1865856727
20121211 7:00,0.1154164121
20121211 8:00,0.173582905
20121211 9:00,0.2924050178
20121211 10:00,0.3196865677
20121211 11:00,0.3449193056
20121211 12:00,0.6061787858
20121211 13:00,0.6829193774
20121211 14:00,0.8351874483
20121211 15:00,0.8156788038
20121211 16:00,0.8068635204
20121211 17:00,0.8242963948
20121211 18:00,0.8293465368
20121211 19:00,0.8731803314
20121211 20:00,0.9219384638
20121211 21:00,0.8516947629
20121211 22:00,0.8078789404
20121211 23:00,0.9012256928
20121212 0:00,0.8316020272
20121212 1:00,0.68625319
20121212 2:00,0.519212106
20121212 3:00,0.2851622875
20121212 4:00,0.2311203767
20121212 5:00,0.113843859
20121212 6:00,0.0592538011
20121212 7:00,0.5431149132
20121212 8:00,0.6147963768
20121212 9:00,0.3580209194
20121212 10:00,0.9109575501
20121212 11:00,0.9515833363
20121212 12:00,0.9719366665
20121212 13:00,0.9641997053
20121212 14:00,0.9474228101
20121212 15:00,0.9451403616
20121212 16:00,0.936738435
20121212 17:00,0.9288127673
20121212 18:00,0.913446677
20121212 19:00,0.9326587829
20121212 20:00,0.9284083965
20121212 21:00,0.9098073398
20121212 22:00,0.8539232954
20121212 23:00,0.889148485
20121213 0:00,0.8761367312
20121213 1:00,0.8860483088
20121213 2:00,0.7522465044
20121213 3:00,0.5257629129
20121213 4:00,0.8313144747
20121213 5:00,0.1352485533
20121213 6:00,0.0782592286
20121213 7:00,0.3950343266
20121213 8:00,0.6929387872
20121213 9:00,0.381052083
20121213 10:00,0.3402735344
20121213 11:00,0.2350382804
20121213 12:00,0.2038208548
20121213 13:00,0.1147604328
20121213 14:00,0.2461539844
20121213 15:00,0.047580964
20121213 16:00,0.0995291327
20121213 17:00,0
20121213 18:00,0.1046960929
20121213 19:00,0.3503109162
20121213 20:00,0.4993080766
20121213 21:00,0.6191186514
20121213 22:00,0.5579867726
20121213 23:00,0.7077028144
20121214 0:00,0.5083210524
20121214 1:00,0.432667769
20121214 2:00,0.5461432012
20121214 3:00,0.285413896
20121214 4:00,0.3228316739
20121214 5:00,0.753549477
20121214 6:00,0.8536087847
20121214 7:00,0.7843176018
20121214 8:00,0.4499388951
20121214 9:00,0.5244599403
20121214 10:00,0.7047823586
20121214 11:00,0.9214532188
20121214 12:00,0.9188203156
20121214 13:00,0.95545631
20121214 14:00,0.940305884
20121214 15:00,0.8662071816
20121214 16:00,0.4690431688
20121214 17:00,0.4300168937
20121214 18:00,0.4210847921
20121214 19:00,0.517190252
20121214 20:00,0.38967866
20121214 21:00,0.3616422846
20121214 22:00,0.216077783
20121214 23:00,0.363888789
20121215 0:00,0.4017738399
20121215 1:00,0.5051579742
20121215 2:00,0.3002587973
20121215 3:00,0.3896427159
20121215 4:00,0.5074044786
20121215 5:00,0.8074386255
20121215 6:00,0.8617950469
20121215 7:00,0.7599834657
20121215 8:00,0.6898655692
20121215 9:00,0.5908576255
20121215 10:00,0.7713507782
20121215 11:00,0.7527137774
20121215 12:00,0.7818374609
20121215 13:00,0.6904856044
20121215 14:00,0.8210883865
20121215 15:00,0.9167355595
20121215 16:00,0.9409079472
20121215 17:00,0.9663653355
20121215 18:00,0.9694655117
20121215 19:00,0.962034075
20121215 20:00,0.8888609324
20121215 21:00,0.9320207757
20121215 22:00,0.9178947558
20121215 23:00,0.83096402
20121216 0:00,0.8070612128
20121216 1:00,0.6349340426
20121216 2:00,0.6181751195
20121216 3:00,0.7347686999
20121216 4:00,0.734804644
20121216 5:00,0.8176377557
20121216 6:00,0.8166403077
20121216 7:00,0.8165684195
20121216 8:00,0.6800528378
20121216 9:00,0.572373387
20121216 10:00,0.3824898458
20121216 11:00,0.2049890371
20121216 12:00,0.2406185975
20121216 13:00,0.1157039646
20121216 14:00,0.0434833399
20121216 15:00,0.0068743036
20121216 16:00,0
20121216 17:00,0
20121216 18:00,0
20121216 19:00,0
20121216 20:00,0
20121216 21:00,0.0605567737
20121216 22:00,0.0753387729
20121216 23:00,0.0265536825
20121217 0:00,0
20121217 1:00,0.0031720643
20121217 2:00,0.0377951907
20121217 3:00,0.1317350203
20121217 4:00,0.2603159484
20121217 5:00,0.3241256605
20121217 6:00,0.4381941699
20121217 7:00,0.5306243485
20121217 8:00,0.6395348837
20121217 9:00,0.644719816
20121217 10:00,0.1125948025
20121217 11:00,0.0016713993
20121217 12:00,0.0276859207
20121217 13:00,0.093140074
20121217 14:00,0.0864275188
20121217 15:00,0.0451457532
20121217 16:00,0.0028665397
20121217 17:00,0
20121217 18:00,0.0112235362
20121217 19:00,0.1034110923
20121217 20:00,0.1953919701
20121217 21:00,0.1625930053
20121217 22:00,0.1147873908
20121217 23:00,0.2016102944
20121218 0:00,0.0690036304
20121218 1:00,0.0493242515
20121218 2:00,0.0583551993
20121218 3:00,0.0844505949
20121218 4:00,0.1187861687
20121218 5:00,0.1088566191
20121218 6:00,0.0994213005
20121218 7:00,0.0461521872
20121218 8:00,0.0220427016
20121218 9:00,0.0057510514
20121218 10:00,0
20121218 11:00,0
20121218 12:00,0.0190054276
20121218 13:00,0.1296951943
20121218 14:00,0.32694727
20121218 15:00,0.5752219546
20121218 16:00,0.8487203911
20121218 17:00,0.8398961216
20121218 18:00,0.8193990151
20121218 19:00,0.8349178678
20121218 20:00,0.7948222566
20121218 21:00,0.8553161281
20121218 22:00,0.8742586535
20121218 23:00,0.8249254161
20121219 0:00,0.8812497753
20121219 1:00,0.8253477589
20121219 2:00,0.8180421265
20121219 3:00,0.9418874232
20121219 4:00,0.922055282
20121219 5:00,0.93523777
20121219 6:00,0.9499928112
20121219 7:00,0.964055929
20121219 8:00,0.9478361669
20121219 9:00,0.9657273283
20121219 10:00,0.9669224686
20121219 11:00,0.8875310018
20121219 12:00,0.9178857697
20121219 13:00,0.9360465116
20121219 14:00,0.7561733942
20121219 15:00,0.8092717731
20121219 16:00,0.7995399159
20121219 17:00,0.7470525862
20121219 18:00,0.6043546242
20121219 19:00,0.4495884404
20121219 20:00,0.3645088243
20121219 21:00,0.1980338593
20121219 22:00,0.0773516408
20121219 23:00,0.1236116603
20121220 0:00,0.2196003019
20121220 1:00,0.1256514863
20121220 2:00,0.0901387441
20121220 3:00,0.1001311959
20121220 4:00,0.1218234427
20121220 5:00,0.1269454728
20121220 6:00,0.1078411991
20121220 7:00,0.0898332195
20121220 8:00,0.0781424104
20121220 9:00,0.1445131376
20121220 10:00,0.3078789404
20121220 11:00,0.25101542
20121220 12:00,0.4618363826
20121220 13:00,0.6886165127
20121220 14:00,0.4765105496
20121220 15:00,0.3420527659
20121220 16:00,0.2198339384
20121220 17:00,0.218620826
20121220 18:00,0.2954872219
20121220 19:00,0.3211962187
20121220 20:00,0.344658711
20121220 21:00,0.3377844075
20121220 22:00,0.2815319363
20121220 23:00,0.1410714928
20121221 0:00,0.031873405
20121221 1:00,0
20121221 2:00,0
20121221 3:00,0.0102800043
20121221 4:00,0.0295460264
20121221 5:00,0.0337604687
20121221 6:00,0.0285755365
20121221 7:00,0.0212070019
20121221 8:00,0.0950451098
20121221 9:00,0.1111210956
20121221 10:00,0.0873620646
20121221 11:00,0.3440476618
20121221 12:00,0.4608479206
20121221 13:00,0.4255059128
20121221 14:00,0.4012346788
20121221 15:00,0.2422181086
20121221 16:00,0.2205258618
20121221 17:00,0.2376262535
20121221 18:00,0.2876334424
20121221 19:00,0.5024981129
20121221 20:00,0.703955645
20121221 21:00,0.6327684124
20121221 22:00,0.5452895295
20121221 23:00,0.317817476
20121222 0:00,0.1129542432
20121222 1:00,0.1211854355
20121222 2:00,0.1105549765
20121222 3:00,0.0535746379
20121222 4:00,0.025322598
20121222 5:00,0.0045019949
20121222 6:00,0.0109269976
20121222 7:00,0.050115021
20121222 8:00,0.0363484418
20121222 9:00,0.0607724381
20121222 10:00,0.1038424212
20121222 11:00,0.3374609108
20121222 12:00,0.5322598037
20121222 13:00,0.2299072643
20121222 14:00,0.3198123719
20121222 15:00,0.3047607922
20121222 16:00,0.3236134575
20121222 17:00,0.4262337802
20121222 18:00,0.4867276518
20121222 19:00,0.5633873693
20121222 20:00,0.6738345135
20121222 21:00,0.8091729269
20121222 22:00,0.84005787
20121222 23:00,0.6619100679
20121223 0:00,0.7405556953
20121223 1:00,0.6925254304
20121223 2:00,0.4829894684
20121223 3:00,0.3110330326
20121223 4:00,0.3245929334
20121223 5:00,0.2373117429
20121223 6:00,0.3527640991
20121223 7:00,0.3413338845
20121223 8:00,0.4403957442
20121223 9:00,0.4067970238
20121223 10:00,0.3656410625
20121223 11:00,0.4206265052
20121223 12:00,0.5866611552
20121223 13:00,0.4128985299
20121223 14:00,0.7040185471
20121223 15:00,0.6278081305
20121223 16:00,0.7665163006
20121223 17:00,0.6776625571
20121223 18:00,0.6020182596
20121223 19:00,0.7109467668
20121223 20:00,0.8289152079
20121223 21:00,0.8939110744
20121223 22:00,0.8870817009
20121223 23:00,0.8216365336
20121224 0:00,0.5812965026
20121224 1:00,0.3747888286
20121224 2:00,0.2947144244
20121224 3:00,0.2271305848
20121224 4:00,0.2760774235
20121224 5:00,0.3616332986
20121224 6:00,0.326938284
20121224 7:00,0.4612882355
20121224 8:00,0.4648017684
20121224 9:00,0.6322741814
20121224 10:00,0.6657920276
20121224 11:00,0.6904137163
20121224 12:00,0.5833812588
20121224 13:00,0.5761385284
20121224 14:00,0.5044301068
20121224 15:00,0.2616728371
20121224 16:00,0.5046277991
20121224 17:00,0.6920851156
20121224 18:00,0.8668092448
20121224 19:00,0.926620179
20121224 20:00,0.9448078789
20121224 21:00,0.9198896517
20121224 22:00,0.9299450056
20121224 23:00,0.9030947845
20121225 0:00,0.8200999245
20121225 1:00,0.5303188239
20121225 2:00,0.4977445095
20121225 3:00,0.3418550735
20121225 4:00,0.2128697746
